55082.500000,0.005544,0.005812,0.001409,0.002207,0.003691,0.002668,-0.000419,0.004041
55083.500000,0.006619,0.006635,0.010730,0.002803,-0.003180,0.002751,0.002057,0.004840
55084.500000,0.005617,0.006396,0.001697,0.002223,-0.001527,0.002703,0.005763,0.004726
55085.500000,0.022271,0.006882,0.004278,0.002427,0.006553,0.002918,0.009884,0.005020
55086.500000,0.005460,0.007299,0.003041,0.002600,0.005295,0.003124,-0.002961,0.005251
55087.500000,-0.001279,0.007678,0.000578,0.002682,-0.001710,0.003215,0.000115,0.005527
55088.500000,0.029573,0.008451,0.008467,0.003246,0.005769,0.003520,0.012992,0.005959
55089.500000,0.044946,0.047599,0.020216,0.017336,-0.010431,0.016413,0.042517,0.037924
55115.500000,-0.028838,0.030916,0.000000,0.000000,-0.007453,0.012134,-0.018994,0.026358
55116.500000,-0.057604,0.023309,-0.021873,0.006917,-0.005881,0.013836,-0.030587,0.011468
55117.500000,0.008601,0.012412,0.003420,0.005205,-0.004003,0.005436,0.009495,0.008298
55118.500000,0.014467,0.012679,-0.005673,0.004271,0.009789,0.006401,0.006214,0.008030
55119.500000,0.038860,0.012364,0.018999,0.006784,0.012022,0.005783,0.008547,0.007614
55120.500000,0.001015,0.009491,0.006588,0.004806,-0.005072,0.004160,0.002406,0.006391
55121.500000,0.013071,0.011654,0.003426,0.005400,-0.002082,0.005387,0.013699,0.007904
55122.500000,0.014034,0.008720,-0.003637,0.003659,0.005355,0.004032,0.010636,0.006093
55123.500000,0.017412,0.008370,0.011969,0.004518,0.008885,0.003992,-0.003239,0.005243
55124.500000,0.014585,0.009052,0.009477,0.004560,-0.003587,0.003532,0.011504,0.006651
55125.500000,0.029024,0.009041,0.004511,0.003757,0.004792,0.004112,0.017808,0.006370
55126.500000,-0.004768,0.012525,0.000645,0.006567,-0.003082,0.005772,-0.000053,0.008423
55127.500000,0.009761,0.010337,0.004911,0.004540,0.010689,0.005162,-0.007384,0.006443
55128.500000,0.022114,0.011342,0.006507,0.004624,0.009201,0.005486,0.004874,0.007465
55129.500000,0.009498,0.007523,0.004202,0.003509,0.005279,0.003575,-0.000468,0.004861
55130.500000,-0.006086,0.006126,0.003840,0.002795,-0.000085,0.002814,-0.007644,0.004086
55131.500000,0.012759,0.006335,0.003677,0.002842,0.004450,0.002950,0.003728,0.004211
55132.500000,0.003806,0.005494,0.004611,0.002587,0.001999,0.002542,-0.002034,0.003622
55133.500000,0.000674,0.008451,0.007549,0.004116,-0.002071,0.003913,-0.001198,0.005582
55134.500000,-0.004965,0.004887,0.001594,0.002381,0.000356,0.002323,-0.006492,0.003122
55135.500000,0.002651,0.004789,0.004497,0.002344,0.000528,0.002198,-0.000831,0.003164
55136.500000,0.008936,0.004793,0.006941,0.002298,0.002639,0.002257,0.000298,0.003116
55137.500000,0.003485,0.004825,0.000901,0.002197,0.001718,0.002263,0.000189,0.003180
55138.500000,0.001523,0.004663,0.002655,0.002140,0.001345,0.002208,-0.000955,0.003077
55139.500000,0.001700,0.005052,0.002821,0.002335,0.001179,0.002360,-0.002312,0.003318
55140.500000,0.005359,0.005119,0.003661,0.002333,0.000479,0.002325,0.001434,0.003451
55141.500000,0.008093,0.005007,0.002380,0.002120,-0.000504,0.002267,0.006844,0.003450
55142.500000,0.004594,0.005167,0.004438,0.002316,0.003549,0.002416,-0.002740,0.003430
55143.500000,0.021800,0.005546,0.008311,0.002612,0.007941,0.002581,0.004939,0.003633
55144.500000,0.014599,0.005802,0.006750,0.002648,0.003764,0.002660,0.004250,0.003880
55145.500000,0.008538,0.006016,0.010489,0.002857,-0.001298,0.002640,0.001923,0.004081
55146.500000,0.012359,0.006744,0.004503,0.002902,0.006242,0.003123,0.000755,0.004490
55147.500000,0.012831,0.006834,0.005323,0.003071,0.004134,0.003152,0.003602,0.004570
55148.500000,0.009698,0.006763,0.007031,0.003122,0.003269,0.003011,-0.000171,0.004650
55149.500000,0.022645,0.008234,0.006235,0.003504,0.008831,0.003742,0.007123,0.005752
55150.500000,-0.002273,0.006566,0.004468,0.002850,-0.003387,0.002880,-0.000958,0.004656
55151.500000,0.015450,0.006504,0.008911,0.002986,0.014478,0.003230,-0.009234,0.004159
55152.500000,0.016541,0.006763,0.009301,0.003214,0.005201,0.002972,0.002056,0.004660
55153.500000,0.036161,0.007728,0.007947,0.003518,0.009582,0.003391,0.017060,0.005391
55154.500000,0.017260,0.005945,0.010679,0.003085,0.003533,0.002716,0.004052,0.003853
55155.500000,0.004524,0.006375,0.004908,0.002955,0.003305,0.003044,-0.003511,0.004139
55156.500000,0.016292,0.007162,0.012167,0.003906,0.000898,0.003208,0.005905,0.004716
55157.500000,0.023435,0.006765,0.015872,0.003766,0.008110,0.003254,0.000460,0.004124
55158.500000,0.005113,0.006446,0.004235,0.003007,0.001918,0.003007,-0.001570,0.004260
55159.500000,0.026037,0.010749,0.016103,0.005496,0.004558,0.004790,0.008557,0.007380
55160.500000,0.013761,0.009647,0.003082,0.004111,0.009184,0.004786,0.001408,0.006523
55185.500000,0.068273,0.022771,0.018537,0.010680,0.022121,0.011159,0.020869,0.012848
55186.500000,0.011236,0.011248,0.018943,0.006623,0.004184,0.005238,-0.006675,0.006317
55187.500000,0.019975,0.009782,0.009267,0.005494,0.002455,0.004346,0.008608,0.005970
55188.500000,0.019294,0.012302,0.009887,0.005949,0.011378,0.006029,-0.003446,0.007340
55189.500000,-0.012631,0.010208,0.003788,0.005070,-0.008924,0.004512,-0.003828,0.006709
55190.500000,0.009126,0.011935,0.013661,0.006586,0.001856,0.005475,-0.003298,0.007506
55191.500000,-0.005044,0.010267,0.006467,0.005290,0.000944,0.005020,-0.011652,0.006290
55192.500000,0.035119,0.009007,0.005215,0.003951,0.010085,0.004356,0.016612,0.005912
55193.500000,0.012635,0.008249,0.008020,0.004003,-0.000744,0.003704,0.006680,0.005609
55194.500000,0.010479,0.007639,0.000608,0.003331,-0.001462,0.003349,0.010597,0.005437
55195.500000,0.010673,0.007742,0.005761,0.003664,0.003708,0.003458,0.000905,0.005341
55196.500000,0.018851,0.008838,0.004475,0.003598,0.008062,0.004263,0.004354,0.005970
55197.500000,0.008174,0.010521,0.001892,0.004174,0.000924,0.004560,0.005018,0.007674
55198.500000,-0.021715,0.017055,-0.002697,0.007249,0.003345,0.009003,-0.023912,0.010572
55199.500000,0.012393,0.009095,0.004348,0.003841,0.005255,0.004191,0.001460,0.006136
55200.500000,0.024240,0.007619,0.002759,0.002893,0.010200,0.003562,0.008534,0.005165
55201.500000,0.009958,0.006266,0.005305,0.002768,0.002396,0.002832,0.002512,0.004243
55202.500000,0.005521,0.005835,0.003960,0.002536,0.004459,0.002797,-0.003111,0.003793
55203.500000,0.014019,0.005908,0.003646,0.002656,0.004405,0.002723,0.005615,0.003951
55204.500000,0.007558,0.005734,0.006487,0.002672,0.003822,0.002712,-0.002382,0.003712
55205.500000,0.000541,0.005229,0.007986,0.002631,-0.004516,0.002304,0.000353,0.003478
55206.500000,0.009677,0.005193,0.004778,0.002432,0.003151,0.002411,0.001456,0.003404
55207.500000,0.005474,0.005197,0.004655,0.002449,0.002371,0.002382,-0.000962,0.003444
55208.500000,0.008774,0.005219,0.002708,0.002281,0.002151,0.002367,0.003468,0.003540
55209.500000,0.018929,0.005539,0.008139,0.002590,0.002216,0.002498,0.008363,0.003713
55210.500000,0.022842,0.005698,0.015467,0.002979,0.012412,0.002809,-0.005115,0.003417
55211.500000,0.012869,0.005510,0.008495,0.002700,0.006487,0.002603,-0.002196,0.003515
55212.500000,0.016263,0.006025,0.005359,0.002716,0.003263,0.002738,0.007274,0.004031
55213.500000,0.008771,0.006324,0.003148,0.002672,0.004824,0.002996,-0.000443,0.004140
55214.500000,0.023351,0.006529,0.013076,0.003128,0.007588,0.003064,0.002884,0.004172
55215.500000,0.034348,0.008912,0.008513,0.003901,0.008304,0.004046,0.015396,0.006049
55216.500000,0.016027,0.020560,0.007696,0.009095,0.012811,0.009216,-0.006801,0.014513
55217.500000,0.018943,0.006864,0.011144,0.003451,0.008057,0.003107,-0.000570,0.004536
55218.500000,0.000942,0.007911,0.005936,0.003594,-0.004308,0.003434,0.001500,0.005572
55219.500000,0.014251,0.006258,0.004517,0.002568,0.008238,0.002888,0.000027,0.004353
55220.500000,0.024462,0.006564,0.005597,0.002741,0.008918,0.003036,0.008440,0.004538
55221.500000,0.029338,0.007589,0.008201,0.003352,0.010613,0.003442,0.008081,0.005243
55222.500000,0.039609,0.008862,0.012106,0.004115,0.012049,0.004106,0.013580,0.005941
55223.500000,0.023478,0.010855,0.011755,0.005267,0.006093,0.005047,0.006184,0.007093
55224.500000,0.011156,0.011274,0.002666,0.005532,-0.000855,0.005033,0.008368,0.007441
55228.500000,0.101921,0.035855,0.040272,0.018662,0.036480,0.017576,0.023133,0.019948
55255.500000,0.131464,0.037955,0.042951,0.019609,0.038604,0.017289,0.039151,0.022249
55256.500000,-0.002234,0.014078,0.008039,0.007078,-0.001479,0.006367,-0.005659,0.008542
55257.500000,0.004771,0.012400,0.009526,0.006312,-0.000978,0.005601,0.000739,0.007767
55258.500000,0.023963,0.012756,0.004252,0.005978,0.007991,0.005769,0.008255,0.008216
55259.500000,0.016987,0.011355,0.010675,0.005758,0.005998,0.005498,0.000256,0.006858
55260.500000,0.013795,0.009830,0.001456,0.004335,0.009070,0.004860,0.000110,0.006227
55261.500000,0.024671,0.009225,0.014219,0.004799,0.013418,0.004741,-0.001011,0.005522
55262.500000,0.025321,0.009051,0.009937,0.004569,0.004652,0.004110,0.011644,0.006044
55263.500000,0.005082,0.008167,0.005885,0.004273,0.001747,0.003843,-0.002362,0.005218
55264.500000,0.026266,0.008402,0.010128,0.004018,0.012616,0.004126,0.001278,0.005340
55265.500000,0.025928,0.008270,0.008012,0.003866,0.009570,0.003935,0.007451,0.005504
55266.500000,0.003457,0.007104,0.001157,0.003224,0.005825,0.003365,-0.004477,0.004773
55267.500000,0.008150,0.008925,0.005906,0.004251,-0.003309,0.003697,0.007730,0.006516
55268.500000,0.111912,0.088852,0.000000,0.000000,0.103531,0.055379,-0.022625,0.051002
55269.500000,0.042731,0.010291,0.004752,0.004201,0.008409,0.004557,0.026632,0.007162
55270.500000,0.027271,0.007069,0.004003,0.002975,0.006158,0.003169,0.015084,0.004844
55271.500000,0.011240,0.005760,0.004334,0.002595,0.004669,0.002721,0.001490,0.003770
55272.500000,0.000828,0.005733,0.004456,0.002722,-0.002239,0.002553,0.000348,0.003874
55273.500000,0.043056,0.006084,0.021575,0.003327,0.016649,0.002949,0.003728,0.003638
55274.500000,0.012182,0.005408,0.006433,0.002537,0.003952,0.002580,0.001510,0.003471
55275.500000,0.014745,0.005193,0.007630,0.002530,0.003959,0.002426,0.003439,0.003372
55276.500000,0.004249,0.005068,0.008418,0.002481,0.001240,0.002404,-0.003865,0.003243
55277.500000,0.002323,0.004895,0.001481,0.002193,0.000489,0.002197,0.000529,0.003344
55278.500000,0.017565,0.005114,0.005978,0.002428,0.006586,0.002434,0.004671,0.003302
55279.500000,0.010309,0.005032,0.001057,0.002124,0.004233,0.002376,0.003590,0.003351
55280.500000,0.006294,0.005223,0.001798,0.002287,0.001610,0.002468,0.002140,0.003434
55281.500000,0.005807,0.005281,0.003968,0.002396,0.002120,0.002396,-0.000202,0.003561
55282.500000,0.059712,0.006241,0.036908,0.003801,0.018351,0.002940,0.006425,0.003643
55283.500000,0.015247,0.005963,0.009439,0.002759,0.004164,0.002793,0.002642,0.003897
55284.500000,0.023298,0.006453,0.009665,0.002990,0.009770,0.002990,0.002917,0.004245
55285.500000,-0.006972,0.006245,0.008624,0.003095,-0.006540,0.002726,-0.004769,0.004187
55286.500000,0.023558,0.006845,0.006869,0.002997,0.010427,0.003220,0.004197,0.004493
55287.500000,-0.014899,0.011949,0.006780,0.004995,-0.000785,0.005601,-0.016538,0.008285
55288.500000,0.007293,0.012333,0.004609,0.005209,0.010690,0.005588,-0.010716,0.008753
55289.500000,-0.006193,0.015010,0.009564,0.008081,-0.002448,0.006684,-0.008366,0.010222
55290.500000,-0.015194,0.018790,0.010832,0.009215,-0.011883,0.008200,-0.007431,0.012612
55292.500000,0.070407,0.031363,0.021071,0.016362,0.035967,0.015988,0.005589,0.018084
55293.500000,0.006721,0.007581,-0.001646,0.003177,0.000410,0.003437,0.006227,0.005222
55294.500000,0.032965,0.007767,0.010861,0.003557,0.009316,0.003462,0.010441,0.005126
55295.500000,0.033197,0.010693,0.009570,0.004198,0.002323,0.004025,0.020010,0.007486
55296.500000,0.018663,0.008805,0.013368,0.003934,0.006615,0.003584,-0.001025,0.005929
55297.500000,0.029514,0.008222,0.008191,0.003131,0.011686,0.003492,0.006682,0.005592
55298.500000,-0.005812,0.010911,0.002615,0.003864,-0.003245,0.004112,-0.002935,0.007758
55299.500000,0.034681,0.009656,0.008303,0.003630,0.007407,0.003728,0.016113,0.006853
55300.500000,0.016059,0.010581,0.009906,0.004598,0.004922,0.004546,0.000665,0.007501
55301.500000,0.032778,0.009046,0.020821,0.004547,0.010503,0.003951,0.002253,0.005845
55302.500000,0.015911,0.008373,0.011877,0.003940,0.009785,0.003724,-0.005786,0.005436
55303.500000,0.032146,0.012135,0.003981,0.004451,0.022150,0.006158,0.000955,0.008019
55325.500000,0.122537,0.068304,0.005053,0.021424,0.035496,0.032643,0.060285,0.042229
55326.500000,0.012402,0.014643,-0.004908,0.005415,0.005280,0.006657,0.007081,0.009356
55327.500000,0.009606,0.013853,0.015171,0.007348,0.006171,0.006704,-0.010182,0.007902
55328.500000,0.023609,0.012633,0.002759,0.005022,0.007522,0.006125,0.010567,0.008025
55329.500000,0.022955,0.009238,0.002436,0.004107,0.004847,0.004175,0.014163,0.006152
55330.500000,0.007608,0.008495,0.007608,0.004377,0.001967,0.003889,-0.000366,0.005438
55331.500000,0.013475,0.007925,0.000720,0.003612,0.007396,0.003525,0.002860,0.005371
55332.500000,0.023391,0.008098,0.007772,0.003932,0.001201,0.003348,0.014000,0.005730
55333.500000,-0.002924,0.006195,0.002043,0.003256,0.002951,0.002829,-0.007757,0.004039
55334.500000,0.002300,0.007647,0.003563,0.003375,0.001837,0.003566,-0.003038,0.005090
55335.500000,-0.003490,0.006597,0.000274,0.003179,0.000252,0.002930,-0.004276,0.004424
55336.500000,0.004382,0.012411,-0.001372,0.004765,-0.002112,0.005404,0.006890,0.008437
55337.500000,0.051152,0.017770,-0.001866,0.005154,0.011969,0.007932,0.031244,0.011872
55339.500000,0.112690,0.037927,0.017237,0.018104,0.001144,0.011654,0.073064,0.022623
55340.500000,0.048220,0.021159,0.031654,0.013234,0.017767,0.008972,-0.001001,0.012681
55341.500000,0.028053,0.005733,0.005465,0.002681,0.008074,0.002435,0.010564,0.003650
55342.500000,0.011121,0.005283,0.002314,0.002308,0.005219,0.002301,0.002157,0.003387
55343.500000,-0.007411,0.004724,0.000514,0.002341,-0.001111,0.001986,-0.005800,0.002980
55344.500000,-0.003518,0.004642,0.003745,0.002562,-0.000377,0.001909,-0.004755,0.002912
55345.500000,0.004515,0.004727,0.002936,0.002177,-0.002194,0.001832,0.004674,0.003182
55346.500000,-0.001105,0.004309,0.000185,0.002114,0.000013,0.001769,-0.001241,0.002778
55347.500000,0.013832,0.004689,0.008361,0.002509,0.002748,0.001936,0.003890,0.002959
55348.500000,0.016788,0.005222,0.010051,0.002846,0.007677,0.002250,-0.001485,0.003145
55349.500000,0.015535,0.005019,0.007708,0.002665,0.005108,0.002126,0.002315,0.003105
55350.500000,0.005670,0.004677,0.006307,0.002423,0.003491,0.001977,-0.003632,0.002907
55351.500000,0.048396,0.005618,0.030845,0.003659,0.019014,0.002482,-0.000346,0.003073
55352.500000,0.011063,0.006958,0.005613,0.003154,0.004260,0.002913,0.001269,0.004557
55353.500000,0.014369,0.006920,0.007114,0.003188,0.003393,0.002891,0.004279,0.004498
55354.500000,0.020463,0.006233,0.011675,0.003195,0.010438,0.002688,-0.002527,0.003846
55355.500000,0.009032,0.006073,0.005580,0.002771,0.000268,0.002429,0.003715,0.004041
55356.500000,0.001358,0.006368,-0.002022,0.002250,0.001052,0.002596,0.000848,0.004359
55357.500000,0.040161,0.010102,0.010959,0.003991,0.012491,0.004254,0.013403,0.006782
55358.500000,0.060894,0.010736,0.035131,0.006430,0.021936,0.004972,0.005768,0.006589
55359.500000,0.015995,0.006662,0.012491,0.003315,0.009646,0.002975,-0.006071,0.004351
55360.500000,0.007239,0.006664,0.006536,0.003019,0.009481,0.003076,-0.008822,0.004419
55361.500000,0.009398,0.006618,0.004016,0.002726,-0.000693,0.002684,0.006156,0.004791
55362.500000,0.015119,0.007294,0.008583,0.003240,0.003366,0.003049,0.004627,0.005159
55363.500000,0.039876,0.008444,0.007922,0.003623,0.013664,0.003779,0.014573,0.005735
55364.500000,-0.005168,0.006827,0.001471,0.003264,0.002594,0.003311,-0.009469,0.004044
55365.500000,0.014874,0.009834,0.007754,0.005248,0.003201,0.004435,0.003125,0.006180
55366.500000,0.013427,0.010358,0.012710,0.005767,0.004760,0.004870,-0.001996,0.006125
55367.500000,0.016773,0.010861,0.008612,0.005729,-0.001197,0.004569,0.011944,0.007008
55368.500000,0.005832,0.012217,0.006341,0.006061,0.004332,0.005833,-0.004652,0.007020
55375.500000,-0.040456,0.019214,0.000000,0.000000,-0.014880,0.006075,-0.018756,0.016124
55379.500000,0.033332,0.036395,0.002951,0.012511,0.005641,0.014522,0.016643,0.022315
55381.500000,0.094899,0.032529,0.012676,0.014908,0.032642,0.015222,0.028878,0.016127
55396.500000,0.044290,0.015824,0.020331,0.007645,0.002203,0.007384,0.022753,0.009406
55397.500000,0.014722,0.014521,0.014665,0.006887,-0.000902,0.006713,0.003106,0.008925
55398.500000,0.001502,0.012760,0.002281,0.006140,0.001389,0.005997,-0.001699,0.007914
55399.500000,0.003400,0.011404,0.014238,0.006103,-0.001745,0.005055,-0.004690,0.007284
55400.500000,0.051346,0.011796,0.024419,0.006490,0.014680,0.005569,0.012756,0.007204
55401.500000,0.027700,0.010415,0.011473,0.005138,0.006648,0.004866,0.010159,0.006744
55402.500000,0.022978,0.008914,0.002862,0.003920,0.007211,0.004118,0.010004,0.006018
55403.500000,-0.003418,0.008374,-0.000055,0.003883,0.007440,0.004213,-0.012576,0.005176
55404.500000,0.009894,0.009611,0.002093,0.003884,0.000646,0.004343,0.006202,0.006700
55405.500000,0.009947,0.008265,0.014570,0.004667,0.002510,0.003741,-0.005074,0.005210
55406.500000,-0.001619,0.011153,0.003278,0.005167,0.003897,0.005543,-0.008861,0.007244
55407.500000,0.027594,0.009869,0.010969,0.004521,0.013945,0.004753,0.000623,0.006356
55408.500000,0.006937,0.012347,0.006352,0.005369,-0.004479,0.005156,0.008513,0.008070
55409.500000,0.053310,0.008350,0.024719,0.004431,0.022040,0.003780,0.005170,0.004960
55410.500000,0.017087,0.007578,0.004758,0.003342,0.002306,0.003251,0.009201,0.004879
55411.500000,-0.004608,0.006900,-0.001524,0.002692,-0.002567,0.002939,0.000271,0.004563
55412.500000,0.000418,0.006281,0.001092,0.002556,-0.000923,0.002708,0.000512,0.004079
55413.500000,0.000705,0.006106,0.003176,0.002847,0.002921,0.002667,-0.004757,0.003827
55414.500000,0.008984,0.005889,0.002931,0.002628,0.002209,0.002556,0.003826,0.003761
55415.500000,0.013193,0.005781,0.003088,0.002533,0.003392,0.002501,0.006158,0.003714
55416.500000,0.005507,0.005663,0.011259,0.002906,0.001379,0.002444,-0.004170,0.003480
55417.500000,0.006526,0.005635,0.002650,0.002463,0.004544,0.002544,-0.000912,0.003500
55418.500000,-0.008955,0.005153,-0.002847,0.002199,0.000847,0.002327,-0.007294,0.003199
55419.500000,0.001339,0.005594,-0.002450,0.002206,0.001722,0.002497,0.000610,0.003564
55420.500000,-0.000614,0.005538,0.002378,0.002485,0.000057,0.002403,-0.002680,0.003504
55421.500000,0.003731,0.005617,0.001754,0.002427,0.003143,0.002480,-0.001999,0.003549
55422.500000,0.009931,0.005865,0.001766,0.002443,0.005654,0.002607,0.000946,0.003722
55423.500000,0.027177,0.006565,0.011174,0.003029,0.009356,0.002896,0.004542,0.004102
55424.500000,0.042113,0.007150,0.027128,0.003869,0.019195,0.003295,-0.004334,0.004099
55425.500000,0.011909,0.006840,0.007017,0.003016,-0.001308,0.002878,0.007491,0.004454
55426.500000,0.012242,0.007797,0.003504,0.003065,0.007030,0.003425,-0.000142,0.005034
55427.500000,0.119029,0.011010,0.035911,0.005570,0.047318,0.005128,0.025082,0.006607
55428.500000,0.008834,0.022046,-0.007051,0.005561,0.004958,0.008995,0.009801,0.017351
55429.500000,0.029032,0.007643,0.013301,0.003511,0.007843,0.003248,0.007956,0.005267
55430.500000,0.007682,0.006970,0.008848,0.003123,-0.001898,0.002858,0.003241,0.004959
55431.500000,0.019175,0.007400,0.007014,0.003154,0.002897,0.003032,0.009787,0.005313
55432.500000,0.001608,0.008579,0.014418,0.004231,-0.003154,0.003676,-0.005529,0.005805
55433.500000,0.038309,0.008023,0.007598,0.003390,0.009974,0.003492,0.017201,0.005538
55434.500000,0.025767,0.012635,0.011433,0.006296,0.001229,0.005693,0.013045,0.008266
55435.500000,0.029477,0.013467,0.008294,0.006132,0.006987,0.006316,0.013573,0.008684
55436.500000,0.007403,0.012918,0.006986,0.006287,0.004246,0.006145,-0.003799,0.007891
55437.500000,0.014978,0.013944,0.002841,0.006057,0.015064,0.006999,-0.006634,0.008218
55438.500000,0.020974,0.017206,0.016726,0.008065,0.009135,0.008138,-0.002889,0.010208
55439.500000,0.040820,0.038501,0.002567,0.015066,0.005620,0.016495,0.026737,0.024964
55466.500000,0.015047,0.020733,0.014513,0.010692,0.007932,0.009291,-0.006491,0.012401
55467.500000,0.022644,0.014241,0.009123,0.006482,0.007565,0.006738,0.005266,0.008636
55468.500000,0.008250,0.019340,0.000832,0.007073,-0.002076,0.008718,0.008802,0.012854
55469.500000,0.005400,0.018953,-0.002824,0.007804,0.003072,0.008413,0.002523,0.012924
55470.500000,0.019010,0.011571,-0.002144,0.004491,0.002955,0.005249,0.016588,0.008013
55471.500000,0.017482,0.010679,0.015768,0.005748,0.007475,0.005301,-0.002874,0.006373
55472.500000,0.019367,0.009681,0.001695,0.004475,0.004536,0.004408,0.010368,0.006491
55473.500000,0.020418,0.009679,0.012671,0.005285,0.007047,0.004578,0.001194,0.006010
55474.500000,0.009446,0.009049,0.004756,0.003664,0.003010,0.004218,0.001188,0.006168
55475.500000,-0.001834,0.009504,0.003524,0.004626,-0.002517,0.004304,-0.001624,0.006430
55476.500000,0.044480,0.009086,0.009351,0.004229,0.015244,0.004222,0.016108,0.006022
55477.500000,0.026026,0.013109,0.000479,0.004876,0.010282,0.006355,0.011577,0.009112
55478.500000,0.049199,0.012003,0.004891,0.004401,0.021942,0.005555,0.013680,0.007719
55479.500000,0.016377,0.009605,0.007709,0.004298,0.005316,0.004275,0.002261,0.006076
55480.500000,0.041448,0.008722,0.013285,0.004024,0.012569,0.003767,0.012559,0.005555
55481.500000,0.010911,0.009789,0.003165,0.004074,0.007439,0.004372,-0.001063,0.006197
55482.500000,0.018725,0.008679,0.000570,0.003466,0.002900,0.003651,0.013460,0.005778
55483.500000,0.000540,0.006505,0.000600,0.002700,0.002928,0.002853,-0.003674,0.004161
55484.500000,0.018774,0.006243,0.018681,0.003404,0.006922,0.002767,-0.004678,0.003674
55485.500000,0.006124,0.005710,0.005618,0.002615,0.002431,0.002560,-0.001220,0.003519
55486.500000,-0.002607,0.005361,0.002276,0.002547,-0.001332,0.002268,-0.002498,0.003407
55487.500000,0.001378,0.005419,0.004031,0.002431,-0.002328,0.002328,0.001731,0.003471
55488.500000,0.010069,0.005503,0.005146,0.002571,0.001380,0.002309,0.003814,0.003533
55489.500000,-0.000266,0.005509,0.001522,0.002386,-0.000820,0.002381,-0.000454,0.003526
55490.500000,0.006633,0.005524,0.000545,0.002276,0.002180,0.002454,0.002465,0.003500
55491.500000,0.006855,0.005576,0.002569,0.002413,0.000568,0.002387,0.003926,0.003616
55492.500000,0.020411,0.006461,0.002711,0.002724,0.006789,0.002855,0.008402,0.004115
55493.500000,-0.003946,0.005984,-0.000906,0.002422,0.001135,0.002625,-0.003966,0.003864
55494.500000,0.012363,0.006493,0.007328,0.002977,0.002963,0.002776,0.001972,0.004171
55495.500000,0.012334,0.007079,0.004137,0.002980,0.004803,0.003067,0.001791,0.004550
55496.500000,-0.005762,0.007336,0.004112,0.003164,-0.000519,0.003171,-0.007257,0.004730
55497.500000,0.039347,0.007913,0.009112,0.003211,0.011966,0.003367,0.014262,0.005204
55498.500000,0.026706,0.018591,0.010673,0.007011,0.010107,0.008642,0.007805,0.013271
55499.500000,0.018869,0.008828,0.002198,0.003453,0.002392,0.003661,0.013128,0.006507
55500.500000,0.015623,0.007427,0.007316,0.003112,0.001886,0.003077,0.006471,0.005293
55501.500000,0.003493,0.007244,0.004558,0.003183,-0.000258,0.003098,0.000604,0.005068
55502.500000,0.019329,0.007558,0.006574,0.003022,0.002166,0.003074,0.009549,0.005471
55503.500000,0.025958,0.007863,0.007799,0.003424,0.007204,0.003344,0.008999,0.005467
55504.500000,0.055778,0.010097,0.011346,0.004351,0.006853,0.004190,0.035487,0.007177
55505.500000,-0.002755,0.011994,0.003712,0.005510,0.001441,0.005735,-0.004421,0.007749
55506.500000,-0.002247,0.012884,-0.002864,0.005542,-0.006501,0.005709,0.007410,0.008607
55507.500000,0.005562,0.013600,0.007082,0.006236,0.001308,0.006302,-0.000762,0.008539
55508.500000,-0.008702,0.014741,-0.006909,0.005730,-0.003330,0.006806,0.001606,0.009417
55509.500000,0.049748,0.029972,0.009789,0.013735,0.014896,0.014050,0.020582,0.018051
